"#{""t_start"": 1543729345.3484435"," ""env_id"": ""BaxterReachEnv-v11""}",
r,l,t
-49.903359,100,17731.75822
-67.456046,100,17734.03313
-63.090497,100,17736.35974
-50.266927,100,17738.71349
-48.781014,100,17740.99202
-58.916694,100,17743.17512
-59.128234,100,17745.57409
-65.146827,100,17747.67997
-86.758787,100,17749.98539
-59.121481,100,17752.63141
-75.992289,100,17754.92504
-44.811768,100,17757.21132
-58.093126,100,17759.48526
-61.598208,100,17761.85702
-59.420931,100,17763.91477
-56.474263,100,17766.35672
-79.238487,100,17768.76401
-74.439051,100,17771.08267
-91.210571,100,17773.35582
-79.980133,100,17775.48818
-69.289467,100,17777.76317
-51.322369,100,17780.12167
-54.901873,100,17782.59374
-75.080292,100,17784.90136
-63.902441,100,17787.25492
-80.689591,100,17789.63832
-65.868912,100,17791.82846
-58.193799,100,17794.22148
-64.811297,100,17796.46586
-70.655617,100,17798.67849
-50.207418,100,17800.96339
-59.427138,100,17803.34351
-81.761346,100,17805.58949
-72.122706,100,17807.84079
-86.356066,100,17810.23355
-75.622472,100,17812.4359
-96.843925,100,17814.78379
-73.748934,100,17817.10592
-80.195226,100,17819.4108
-61.416206,100,17821.69988
-74.171552,100,17824.05736
-72.873844,100,17826.33817
-84.563716,100,17828.62913
-61.879029,100,17830.90035
-71.648677,100,17833.28296
-81.612555,100,17835.44716
-66.477747,100,17837.6586
-58.012824,100,17839.82699
-51.208564,100,17842.06361
-83.491671,100,17844.29693
-72.210875,100,17846.61488
-61.140356,100,17848.88361
-59.024987,100,17851.14896
-69.445777,100,17853.40963
-44.569888,100,17855.799
-53.089477,100,17857.97546
-53.10412,100,17860.24978
-66.938011,100,17862.39654
-70.262605,100,17864.67356
-75.543486,100,17866.91665
-63.00786,100,17869.21836
-73.739226,100,17871.39486
-66.356441,100,17873.62005
-68.081172,100,17875.85566
-91.799825,100,17878.07888
-42.200758,100,17880.35229
-66.832031,100,17882.68385
-51.631016,100,17884.95694
-70.713384,100,17887.12448
-53.603136,100,17889.39341
-73.249045,100,17891.77806
-52.910715,100,17894.02955
-104.220596,100,17896.118
-66.06253,100,17898.45067
-41.568853,100,17900.80348
-59.19955,100,17903.12908
-82.004386,100,17905.40386
-99.01353,100,17907.66778
-70.398478,100,17909.81757
-60.854737,100,17912.08395
-75.883095,100,17914.44963
-60.680948,100,17916.61594
-79.873143,100,17918.82869
-72.237518,100,17921.08785
-65.967453,100,17923.36205
-37.60937,100,17925.624
-68.285059,100,17927.84915
-90.208365,100,17930.04395
-79.485714,100,17932.14563
-61.93728,100,17934.30567
-73.549893,100,17936.50366
-78.992568,100,17938.74569
-63.337114,100,17941.1202
-97.725193,100,17943.39912
-93.392053,100,17945.74491
-78.188404,100,17947.95777
-90.13505,100,17950.15432
-102.30085,100,17952.27157
-72.641149,100,17954.59253
-90.61044,100,17956.94228
-65.673605,100,17959.40411
-68.979977,100,17961.43763
-70.274722,100,17963.69191
-81.691056,100,17965.88142
-44.484579,100,17968.22557
-74.908362,100,17970.5437
-67.891275,100,17972.5857
-67.867946,100,17974.87456
-94.960845,100,17976.96348
-69.578844,100,17979.17518
-62.981912,100,17981.22726
-61.367871,100,17983.44443
-68.972468,100,17985.64421
-63.76711,100,17987.87976
-74.422043,100,17990.01419
-46.191025,100,17992.26819
-61.070374,100,17994.47981
-56.157503,100,17996.87097
-59.910756,100,17999.23772
-25.69875,100,18001.5973
-42.158607,100,18004.01408
-72.980699,100,18006.26193
-67.70053,100,18008.44789
-71.543164,100,18010.77569
-79.762226,100,18013.08763
-88.842408,100,18015.20723
-87.463798,100,18017.46667
-60.046575,100,18019.57892
-60.978078,100,18021.64925
-64.29543,100,18023.74255
-31.512425,100,18026.04746
-42.423627,100,18028.31089
-32.594168,100,18030.55918
-59.907286,100,18032.73484
-75.316307,100,18034.84889
-67.648592,100,18037.19815
-34.389029,100,18039.35383
-55.683094,100,18041.68939
-36.800644,100,18043.75184
-76.545813,100,18045.94213
-28.309267,100,18048.21902
-66.281178,100,18050.34467
-70.724112,100,18052.46583
-71.265177,100,18054.57478
-38.283457,100,18056.76519
-54.271196,100,18059.06968
-30.9913,100,18061.4059
-36.236363,100,18063.48133
-61.744506,100,18065.64572
-32.076575,100,18068.08328
-45.831147,100,18070.36324
-48.384407,100,18072.51066
-25.775829,100,18074.78738
-30.250886,100,18077.19494
-38.625848,100,18079.39569
-42.403443,100,18081.59238
-51.437702,100,18083.65144
-30.004406,100,18086.00227
-67.287745,100,18088.36214
-22.833671,100,18090.67846
-29.36723,100,18092.95491
-29.654984,100,18095.42992
-30.61385,100,18097.66915
-33.34262,100,18099.88269
-38.960752,100,18102.09216
-25.240607,100,18104.39278
-30.56991,100,18106.55781
-49.242347,100,18108.76624
-33.514274,100,18110.86684
-42.051503,100,18113.16521
-27.025667,100,18115.37404
-41.384439,100,18117.79987
-37.942402,100,18120.15884
-38.160319,100,18122.58192
-27.312875,100,18124.8307
-37.755991,100,18127.05279
-67.878586,100,18129.19662
-37.04473,100,18131.49777
-27.521935,100,18133.67009
-63.817089,100,18135.66798
-27.106604,100,18137.95226
-28.727894,100,18140.19426
-28.913051,100,18142.50995
-28.572088,100,18144.77593
-35.488502,100,18147.25556
-31.357537,100,18149.50181
-25.466422,100,18151.71819
-53.77638,100,18153.84388
-63.871449,100,18156.08779
-49.948956,100,18158.4036
-68.937975,100,18160.59959
-106.606022,100,18162.77967
-44.314649,100,18165.14678
-68.12205,100,18167.40348
-66.729822,100,18169.66708
-58.960764,100,18171.99183
-55.368743,100,18174.12618
-87.235909,100,18176.23388
-47.649826,100,18178.52391
-58.85634,100,18180.72935
-55.944038,100,18182.95382
-51.603873,100,18185.07944
-71.765921,100,18187.38013
-71.561163,100,18189.6549
-61.833421,100,18191.99966
-76.642343,100,18194.23127
-73.03109,100,18196.472
-74.34977,100,18198.65448
-86.67074,100,18200.87153
-61.610548,100,18203.24433
-67.587728,100,18205.45086
-113.102326,100,18207.45586
-102.135156,100,18209.59594
-94.36521,100,18211.92946
-68.247631,100,18214.31541
-74.486329,100,18216.52554
-82.577653,100,18218.76331
-59.345221,100,18221.13852
-72.929747,100,18223.36163
-65.918325,100,18225.68626
-75.684715,100,18228.01658
-69.237575,100,18230.17242
-74.52792,100,18232.53362
-78.348237,100,18234.78852
-71.869765,100,18236.96044
-63.926137,100,18239.09915
-67.526064,100,18241.26814
-53.428451,100,18243.41972
-73.155932,100,18245.65321
-71.408239,100,18247.77756
-77.37394,100,18249.95826
-101.692233,100,18252.10883
-68.631939,100,18254.35989
-89.390793,100,18256.57734
-72.661809,100,18258.75099
-83.741192,100,18260.81705
-50.319896,100,18263.13789
-89.187138,100,18265.39863
-71.402613,100,18267.47749
-67.20177,100,18269.68339
-65.154374,100,18271.93791
-76.543052,100,18274.12813
-83.376494,100,18276.59176
-75.419463,100,18278.7028
-77.824565,100,18281.0133
-84.227491,100,18283.26477
-79.852669,100,18285.55454
-88.606435,100,18287.72121
-85.250636,100,18289.91656
-62.471986,100,18292.19388
-70.742434,100,18294.3644
-55.515809,100,18296.73295
-69.920712,100,18298.87314
-71.885583,100,18301.17173
-66.557407,100,18303.58115
-78.93777,100,18305.79404
-107.061989,100,18308.06319
-47.129002,100,18310.41865
-79.70914,100,18312.61249
-51.687212,100,18314.75521
-55.167902,100,18316.91526
-50.088347,100,18319.15842
-44.667025,100,18321.27784
-71.117749,100,18323.38674
-59.135794,100,18325.52959
-34.316022,100,18327.84674
-36.9519,100,18330.09278
-49.797904,100,18332.38849
-73.140759,100,18334.764
-41.347219,100,18337.18775
-48.683637,100,18339.46473
-60.374403,100,18341.81529
-69.845146,100,18344.12712
-32.326508,100,18346.527
-27.368933,100,18348.87913
-70.476805,100,18351.27481
-49.18753,100,18353.66346
-75.735417,100,18355.83868
-77.075103,100,18357.98856
-98.945531,100,18360.19474
-75.318854,100,18362.49693
-64.605343,100,18364.76951
-64.468296,100,18366.96317
-59.886374,100,18369.06083
-57.607438,100,18371.21541
-58.560284,100,18373.43664
-65.448963,100,18375.59895
-71.368987,100,18377.94424
-73.504485,100,18380.17429
-66.42889,100,18382.38568
-59.706663,100,18385.04016
-64.322071,100,18387.27286
-75.426544,100,18389.6785
-63.970909,100,18391.89672
-61.697385,100,18394.10839
-31.08281,100,18396.39061
-70.411148,100,18398.69728
-29.131375,100,18400.92214
-59.51717,100,18403.05506
-28.650858,100,18405.41905
-34.500807,100,18407.74622
-97.47534,100,18410.00988
-58.268991,100,18412.34072
-65.608129,100,18414.66918
-63.197337,100,18417.00636
-35.571487,100,18419.39392
-102.549907,100,18421.51078
-30.790169,100,18423.89332
-62.848483,100,18426.1062
-38.040086,100,18428.36556
-45.08535,100,18430.54515
-83.347969,100,18432.8011
-71.172378,100,18435.06693
-47.176676,100,18437.39702
-52.284033,100,18439.73632
-76.598545,100,18441.93356
-61.564518,100,18444.16558
-56.56933,100,18446.40064
-63.384964,100,18448.61402
-79.551234,100,18450.8674
-50.472376,100,18453.14532
-34.911083,100,18455.33096
-45.420449,100,18457.66659
-63.760332,100,18459.96819
-56.595811,100,18462.3363
-56.519307,100,18464.51297
-34.787164,100,18466.80117
-25.566585,100,18468.92275
-62.529786,100,18471.14217
-27.793609,100,18473.34744
-27.4195,100,18475.52244
-39.21023,100,18477.89639
-27.858907,100,18480.18713
-26.531048,100,18482.48465
-33.2116,100,18484.56752
-35.598885,100,18486.76957
-60.770351,100,18489.11498
-46.387796,100,18491.20222
-29.059898,100,18493.47889
-71.098557,100,18495.63942
-69.103117,100,18497.8135
-67.126713,100,18500.08343
-55.11209,100,18502.29294
-40.096324,100,18504.45858
-68.238618,100,18506.72932
-59.95269,100,18508.9021
-46.205213,100,18511.21133
-27.473792,100,18513.54032
-37.713641,100,18515.68846
-68.41271,100,18517.8753
-77.376371,100,18519.99708
-26.489283,100,18522.33534
-36.95619,100,18524.49622
-29.343018,100,18526.54794
-54.86727,100,18528.84901
-31.214212,100,18531.21883
-51.451427,100,18533.44713
-63.082637,100,18535.6269
-50.6563,100,18537.87747
-66.852887,100,18540.07314
-65.588616,100,18542.27835
-47.826732,100,18544.57872
-67.631431,100,18546.76118
-56.963873,100,18549.17988
-81.067376,100,18551.41514
-107.308279,100,18553.58392
-43.560501,100,18555.81798
-59.70921,100,18557.8962
-54.741159,100,18560.1521
-31.350632,100,18562.63385
-71.362753,100,18564.90197
-71.307745,100,18567.06161
-75.275448,100,18569.32961
-68.025357,100,18571.61095
-68.180866,100,18573.83132
-27.086477,100,18576.09672
-31.582828,100,18578.24758
-77.772904,100,18580.34217
-63.135651,100,18582.45102
-74.258423,100,18584.65161
-65.72224,100,18586.76493
-64.589892,100,18589.12064
-43.500721,100,18591.37301
-75.033169,100,18593.79152
-71.038353,100,18595.99707
-68.00318,100,18598.23057
-61.713738,100,18600.49
-81.241228,100,18602.63268
-73.636705,100,18604.94211
-56.999369,100,18607.18864
-69.858537,100,18609.62508
-66.821762,100,18611.89969
-60.467734,100,18614.17592
-59.064592,100,18616.40904
-63.039621,100,18618.61398
-53.766263,100,18620.8144
-53.733127,100,18623.17638
-64.214051,100,18625.27393
-63.280517,100,18627.50068
-57.491596,100,18629.77401
-68.881482,100,18632.00383
-14.643984,65,18633.50235
-39.204795,100,18635.85733
-41.034501,100,18638.29208
-54.375111,100,18640.545
-53.175485,100,18642.85093
-48.740273,100,18645.05389
-60.412434,100,18647.40291
-67.904037,100,18649.63715
-44.027959,100,18651.98153
-70.573324,100,18654.21016
-74.78501,100,18656.47778
-61.912199,100,18658.72694
-56.356208,100,18661.0546
-73.838484,100,18663.22484
-64.761983,100,18665.56298
-50.837407,100,18668.01452
-66.029406,100,18670.30647
-56.259719,100,18672.65246
-73.696415,100,18674.95843
-57.082534,100,18677.1351
-28.922143,100,18679.50569
-29.097489,100,18681.75709
-66.900268,100,18683.98309
-44.552155,100,18686.1526
-58.976465,100,18688.37544
-75.985292,100,18690.71926
-46.133385,100,18693.069
-53.634704,100,18695.33278
-68.046305,100,18697.55273
-62.157064,100,18699.89606
-84.998966,100,18702.15635
-37.884472,100,18704.38129
-68.715324,100,18706.60478
-65.558852,100,18708.77853
-58.590951,100,18710.94999
-69.120572,100,18713.22065
-25.065209,100,18715.56069
-23.526785,100,18717.78982
-30.234677,100,18720.14558
-32.988878,100,18722.51202
-23.023757,100,18724.86303
-27.822009,100,18727.0651
-48.941258,100,18729.36382
-49.470572,100,18731.75335
-27.412733,100,18734.04613
-27.676689,100,18736.49814
-67.317571,100,18738.61796
-31.644149,100,18740.91177
-30.884243,100,18743.22396
-26.308111,100,18745.58767
-33.663576,100,18747.97134
-51.676222,100,18750.20951
-24.231862,100,18752.63521
-25.366954,100,18754.8423
-31.16556,100,18757.18153
-72.022296,100,18759.4774
-63.82408,100,18761.77753
-55.108041,100,18763.99619
-55.857875,100,18766.08321
-67.351334,100,18768.27949
-74.873594,100,18770.45154
-29.58716,100,18772.77146
-71.243836,100,18774.96276
-24.312984,100,18777.25185
-37.711632,100,18779.54977
-61.438868,100,18781.78164
-20.929617,100,18784.14236
-67.41912,100,18786.3557
-33.143775,100,18788.67317
-22.212723,100,18790.92894
-50.805856,100,18793.19251
-29.803519,100,18795.45412
-24.147939,100,18797.65897
-29.181875,100,18799.8448
-32.694188,100,18802.09794
-33.142152,100,18804.21746
-28.952938,100,18806.39665
-26.879961,100,18808.64227
-32.153279,100,18810.79014
-26.408186,100,18813.08863
-29.838269,100,18815.40432
-31.45245,100,18817.55086
-26.836667,100,18819.77888
-22.580282,100,18821.94363
-30.445473,100,18824.17446
-26.353832,100,18826.45204
-31.970169,100,18828.57053
-25.060003,100,18830.87792
-25.808368,100,18833.17458
-22.072245,100,18835.46259
-27.202222,100,18837.71987
-22.993037,100,18839.91304
-22.32852,100,18842.11923
-28.838346,100,18844.26082
-22.196811,100,18846.56545
-25.805057,100,18848.84534
-26.925014,100,18851.07569
-29.993428,100,18853.2837
-29.698933,100,18855.61717
-25.780389,100,18857.89731
-28.890622,100,18860.20771
-22.434806,100,18862.38288
-31.268871,100,18864.5513
-23.005003,100,18866.66871
-43.255914,100,18868.84994
-21.475512,100,18871.06944
-45.330939,100,18873.29584
-27.796904,100,18875.42162
-21.957308,100,18877.62119
-28.457609,100,18879.92476
-41.179832,100,18882.10942
-31.736053,100,18884.46949
-67.399231,100,18886.71332
-32.226853,100,18888.95437
-37.734475,100,18891.18003
-27.307869,100,18893.34641
-38.727132,100,18895.63706
-30.558584,100,18897.96644
-26.764094,100,18900.35048
-31.319327,100,18902.55505
-20.962469,100,18904.91863
-29.75291,100,18907.20065
-50.95107,100,18909.54668
-55.163045,100,18911.85994
-21.516008,100,18914.04033
-29.368961,100,18916.10008
-78.916796,100,18918.36411
-27.557533,100,18920.61977
-29.101905,100,18922.89258
-26.819112,100,18925.19949
-47.096658,100,18927.34124
-22.312898,100,18929.54761
-31.49099,100,18931.82932
-23.990796,100,18934.09986
-35.718952,100,18936.46591
-25.859127,100,18938.73881
-30.434109,100,18940.91901
-32.022028,100,18943.15254
-34.840873,100,18945.30909
-30.073631,100,18947.4841
-32.037851,100,18949.71242
-31.871659,100,18951.95388
-40.102704,100,18954.21639
-37.473098,100,18956.28408
-24.442115,100,18958.42522
-29.002334,100,18960.7869
-37.016332,100,18962.97595
-33.793569,100,18965.20022
-40.775609,100,18967.50663
-35.121163,100,18969.94162
-28.538951,100,18972.18416
-29.967915,100,18974.50333
-40.633574,100,18976.80563
-35.584481,100,18979.15413
-33.545088,100,18981.51553
-36.58665,100,18983.7094
-34.225913,100,18985.91684
-33.373218,100,18988.1723
-34.388131,100,18990.5331
-30.643334,100,18992.82699
-36.252798,100,18995.32303
-37.219,100,18997.61071
-37.355801,100,18999.93624
-47.270019,100,19002.10587
-33.745022,100,19004.31937
-37.78574,100,19006.58929
-36.367281,100,19008.95408
-32.724815,100,19011.13765
-32.647658,100,19013.23972
-35.881908,100,19015.3933
-34.601519,100,19017.59204
-23.861476,100,19020.01587
-32.246487,100,19022.20322
-33.251392,100,19024.40826
-31.629106,100,19026.6965
-64.6278,100,19029.07948
-31.137002,100,19031.38897
-32.324909,100,19033.50039
-41.842085,100,19035.73374
-47.103901,100,19038.11315
-51.310847,100,19040.47346
-37.392692,100,19042.76391
-24.418168,100,19045.21416
-38.303541,100,19047.41091
-40.894425,100,19049.62203
-33.1012,100,19051.92208
-30.874898,100,19054.24032
-50.598077,100,19056.55505
-41.604206,100,19058.78159
-34.810486,100,19061.01574
-52.783689,100,19063.41678
-63.97189,100,19065.96347
-44.666922,100,19068.24261
-57.708825,100,19070.61741
-45.898733,100,19072.95514
-49.889013,100,19075.2207
-47.736374,100,19077.58214
-46.875945,100,19080.01979
-35.237314,100,19082.38086
-37.087233,100,19084.76522
-48.283593,100,19087.10153
-31.70384,100,19089.40514
-38.426614,100,19091.64469
-27.665688,100,19093.911
-38.535054,100,19096.30765
-59.803513,100,19098.59533
-56.518173,100,19100.79451
-43.074759,100,19103.08957
-35.036993,100,19105.35139
-39.703966,100,19107.66405
-45.801842,100,19109.82838
-63.074824,100,19112.19651
-59.151054,100,19114.46961
-54.824944,100,19116.86498
-37.906296,100,19119.18818
-40.841424,100,19121.4048
-63.714138,100,19123.69158
-39.41387,100,19125.95488
-40.393371,100,19128.1958
-56.23551,100,19130.50954
-61.006924,100,19132.90726
-35.136946,100,19135.27627
-54.835291,100,19137.58195
